uid,bin,range_low,range_high,payment_system,country_code,country_name,country_name_rus,bank_name_rus,bank_name,bank_name_code,hash,draft_time,create_time,update_time,enity_note,prod_type,iss_cntry,payment_system_world,status
8e08c47b-4c7e-4511-a2c9-2c3020ac6a2c,98600605,9860060500000000000,9860060599999999999,HUMO,UZB,,,,,Xalq_uzb,a47476f8be51cfb191cc9dc4754d64be661ee5ea74b6b6199932fb053898ba77,0,1674750185,1678712232,,,,HUMO,
d8c0e013-cdf5-449a-a6d5-e5cbc5688987,98600666,9860066600000000000,9860066699999999999,HUMO,UZB,,,,,Xalq_uzb,820f581f6f8fde490155e0c0b7a59b3f2a0db2102ce3861f7b8764fe2d825b87,0,1674750185,1678712254,,,,HUMO,
a727636f-9a40-4fa3-b6b1-2b870980cfca,98600801,9860080100000000000,9860080199999999999,HUMO,UZB,,,,,Xalq_uzb,aa27c706bc3d8cf0dc5283b6b99df58155a4a7816bb8cde046ca0c8d9a9d95d4,0,1674750185,1678712261,,,,HUMO,
5355e793-8d25-4ad7-8972-348d036ab330,98602104,9860210400000000000,9860210499999999999,HUMO,UZB,,,,,Ravnaq,111b5fce6367f486ab053c90eb1ccb7dda1c2772dc93412368bea5da0eb84ea2,0,1674750185,1678712344,,,,HUMO,
0ed92542-e133-4b5b-8419-38c195bfa17d,98602301,9860230100000000000,9860230199999999999,HUMO,UZB,,,,,Ravnaq,ee3f7425a584199a4ca59eca33f646f9b7fb9fd2f31ebdf99ba9a762d92ce092,0,1674750185,1678712347,,,,HUMO,
690f28cb-df83-4161-8f43-2e8dc537aa75,98602302,9860230200000000000,9860230299999999999,HUMO,UZB,,,,,Ravnaq,2e758e01e366d205614c7d0455b86e8f66696a46f11ec25fb402c507e71f927f,0,1674750185,1678712350,,,,HUMO,
a392765d-fb72-47ac-8bc6-62b34d27c174,98603202,9860320200000000000,9860320299999999999,HUMO,UZB,,,,,Tenge,309cee48a2831076378d25ab0e9462d488faeec6ccc02a49dae17d103dfe8db3,0,1674750185,1678712486,,,,HUMO,
79ad654e-ba03-4d05-8543-e11ca8f6b956,98603301,9860330100000000000,9860330199999999999,HUMO,UZB,,,,,Tenge,43aee8276f9abc9033140f83b3dcac26602d4fdaa746c683bdfc9d713d42c18c,0,1674750185,1678712542,,,,HUMO,
fecf5619-9ca9-4326-a099-404894f286ad,98603401,9860340100000000000,9860340199999999999,HUMO,UZB,,,,,Tenge,23a9682e147b1fd3a3b049532f8dbc58091119f3c88375063461a984d4254954,0,1674750185,1678712547,,,,HUMO,
d83bce3d-047a-4839-9021-07d31a0b6c9c,98601502,9860150200000000000,9860150299999999999,HUMO,UZB,,,,,Hamkor,a0382abf3fb59b854470dea3637cdaa3ac471e8bca85f2c12b87715fe75c3658,0,1674750185,1678712591,,,,HUMO,
f156f068-0d2e-4536-9bc3-bd8894b4411f,98601504,9860150400000000000,9860150499999999999,HUMO,UZB,,,,,Hamkor,06894e6a5ac54523921ca2a5c9cc4691a2ff5c66ebdc73911af1adeb94bbaece,0,1674750185,1678712595,,,,HUMO,
99b7bb91-d23b-4537-a320-d4cc37cfb60e,98600303,9860030300000000000,9860030399999999999,HUMO,UZB,,,,,Asaka,5853ef9be0afa36bfbdef2170ac2b9ffff57dd41e2cc6d4f66761f58b9567609,0,1674750185,1678713031,,,,HUMO,
98b86c14-a19e-4da9-be20-7868f25e23e4,98600324,9860032400000000000,9860032499999999999,HUMO,UZB,,,,,Asaka,fe0e99d3c1a83889a14e86d25f0a5403098cd384ec005b8a53e29bf8c90ee293,0,1674750185,1678713044,,,,HUMO,
383d88fe-9af2-44be-bf75-4c0cd6994834,98600323,9860032300000000000,9860032399999999999,HUMO,UZB,,,,,Asaka,80bf62819fd2c2cd78819f6bb052aaed2514d1c64c4aea1f575ecd971ced394e,0,1674750185,1678713047,,,,HUMO,
82c6abda-922d-4a01-a5f0-c9f399ed2a37,4636092,4636092800000000000,4636092999999999999,VC,UZB,,,,Private Open Joint-Stock Commercial Bank Invest Finance Bank,InFin,ce433f03f688e83c703a5aa283ae8eff6d0352260111b2faff8696034e649b87,0,1633589945,1678713232,,,,VC,
4985f9bb-db4f-406f-9219-8301489ba7b2,4636093,4636093200000000000,4636093409999999999,VC,UZB,,,,Private Open Joint-Stock Commercial Bank Invest Finance Bank,InFin,e6b40e3c231a62bc43529e4b10416b8638b9a7d2bafa7a89fc76245402fa16ba,0,1633589945,1678713235,,,,VC,
85955d97-4210-4b4f-b57b-999bd8f08172,56146824,5614682400000000000,5614682499999999999,RC,UZB,,,,Private JS Exchange Bank Trustbank,Trastbank,b6df572db21f2f677556913bce9baf1e8dbf79874fa4354a2b71587681624d43,0,1678783007,0,,,,RC,
486fe234-df3a-4437-b519-46808b685d35,22002449,2200244900000000000,2200244999999999999,RC,RUS,,,,,vtb,ac82e1499bb36f8113f8cefdfec030a6d844142e0c145c7158fadd418775e599,0,1678783267,0,,,,RC,
d1cc0158-1de4-407f-b6dd-8238e8e6f1cf,22002450,2200245000000000000,2200245019999999999,RC,RUS,,,,,vtb,bc0230b1bbe3fc723fdcb556ec5ae15700499903af4664aa67e2450dda7643ee,0,1678783289,0,,,,RC,
0d344e7c-0b9b-49cc-9573-b5025b16e8df,22002456,2200245600000000000,2200245699999999999,RC,RUS,,,,,vtb,7c2de90601b605d84830dd52a412cbae5d04231dfeb26564b1c57b5bb528529e,0,1678783503,0,,,,RC,
f95cf81d-dc08-451c-8a18-cafea848aa1b,22002457,2200245700000000000,2200245799999999999,RC,RUS,,,,,vtb,8a2e47fd741ff647fb4e97cff0b8984b6c974110d60811d3f667388c40bd4a3d,0,1678783525,0,,,,RC,
8e0dd815-def7-4fd4-9fc6-a96bc5c56e5b,22002458,2200245800000000000,2200245899999999999,RC,RUS,,,,,vtb,72b1d9cfc845fad3268e77dcd9cbe9163ac8ecd2fb48f41d1fc4b6e6b4ed9a11,0,1678783547,0,,,,RC,
950fbcac-bff3-4c09-892f-8edf660d9491,22002459,2200245900000000000,2200245999999999999,RC,RUS,,,,,vtb,18b8568b2e19dabd10effa2c50068122c932213c7deeb163dc398ae240e626b9,0,1678783573,0,,,,RC,
f0f589f1-318e-4d70-8c6e-8eecd72ec8a9,22002460,2200246000000000000,2200246020999999999,RC,RUS,,,,,vtb,c1ec56e53237220329b319ad050709da9f7b67ef4118ba5e6c1381d8e72c0abf,0,1678783599,0,,,,RC,
5b164cb3-d450-4b07-8d7f-66732d175e68,86000225,8600022500000000000,8600022599999999999,UZCARD,UZB,,,,National Bank for Foreign Economic Affairs,NBU,bc6b2fefd26c97574b0392a3d742dc71d58a3df5ff1004544754d3e63ad1e554,0,1652978728,1678784556,,,,RC,
c2af728b-c923-4eb6-b4f8-165d41190118,86000219,8600021900000000000,8600021999999999999,UZCARD,UZB,,,,National Bank for Foreign Economic Affairs,NBU,cb2cd5250a1fa3dee5ad996605bcd1b13f13209d421187e1c835a157e614610d,0,1652978728,1678784562,,,,RC,
e4d16f24-a89e-4bba-9d78-39a43838f227,220308010001,2203080100010001000,2203080100015000999,RC,RUS,,,,,Globus,23d79436e7face59a7d1ade35c1b98df9e060d90c967381ac3c8536a1324966a,0,1678794542,0,,,,RC,
54b354fb-4c18-4a6f-8820-5644a5898526,220308010002,2203080100020001000,2203080100025000999,RC,RUS,,,,,Globus,bd238e97fcb69a06f487d1da69ac391538337ac9508024f7b9b9cc4a9b3ce6b5,0,1678794584,0,,,,RC,
eb29e07e-93fc-4cd5-bb60-8dd12d02ff56,220308010003,2203080100030001000,2203080100035000999,RC,RUS,,,,,Globus,1a208a0c2cd854ea50e9655d4d45d1d44023e754266d40f921cfa6aff8adc11d,0,1678794618,0,,,,RC,
06a03348-ea28-4606-b69f-c7ac637b145a,22030801000,2203080100025001000,2203080100030000999,RC,RUS,,,,,Globus,b57b75e5074a11c9448788c38fc51bbd3f192ec5871514c72a8d6f799c339d75,0,1678794600,1678794931,,,,RC,
8f13e162-1466-4baa-9d71-225c1a2c64e6,22030801000,2203080100015001000,2203080100020000999,RC,RUS,,,,,Globus,4bc02ec010fb4e8cfdc39f862540bd947ae7c911229ccf21b023fd1964d873f2,0,1678794564,1678794938,,,,RC,
bcd3919f-d04d-4c40-9bd4-349cdbdf95ba,22030801,2203080100045001000,2203080199999999999,RC,RUS,,,,,Globus,a8c196ea76fb71851841c570772dcde6d4c0a294f2372a8ecf0f1464feaa77ae,0,1678795005,0,,,,RC,
8cae7126-b91d-483a-b52d-bcbe211e9c34,98600607,9860060700000000000,9860060799999999999,HUMO,UZB,,,,,Xalq_uzb,7c7095edb591abce508867cdc3d4c735df0f58758f24a28040f0826ac13b1e85,0,1674750185,1678712237,,,,HUMO,
b7a69798-dd71-4771-b083-c3da213fccfc,98600611,9860061100000000000,9860061199999999999,HUMO,UZB,,,,,Xalq_uzb,6b2ac8b0f35dea8faeecdbc58b587a821ba0d00866b997cb26338ae9e3221944,0,1674750185,1678712245,,,,HUMO,
fc711879-e4bb-455b-9558-afd39d18320b,98602303,9860230300000000000,9860230399999999999,HUMO,UZB,,,,,Ravnaq,39cda625cb06e3f176e859b3ae6cbb13bb45a68213d004a1b94513df37e7c187,0,1674750185,1678712352,,,,HUMO,
021fffff-59ad-434c-a1fd-f4231452ab2b,461281,4612812000000000000,4612812009999999999,VC,UZB,,,,Private JS Exchange Bank Trustbank,Trustbank,33621dfa697279cd6b5ba56315cb195b55e6b4a3a36d47625aa1b947d76cbb7f,0,1633089315,1678712809,,,,VC,
84bc143d-ac49-4d71-8791-840e8d163d24,416675,4166750000000000000,4166759999999999999,VC,UZB,,,,Private JS Exchange Bank Trustbank,Trustbank,83e0f170db5df51145f94ea4e7d070c6f9a3a971923aabe5d15ca9eec1390a93,0,1633589945,1678712811,,,,VC,
b5afd415-f0b3-41be-894c-4256526d8ae7,416674,4166740000000000000,4166749999999999999,VC,UZB,,,,Private JS Exchange Bank Trustbank,Trustbank,5bd082a338d5277dd02db9de19f4504ff8bc1e87ba574665884decf85a493fb7,0,1633589945,1678712814,,,,VC,
b587b5de-e2c8-47cf-ab52-53d67942f846,98601903,9860190300000000000,9860190399999999999,HUMO,UZB,,,,,KDB,2d123d93eec34b6e33bce25332f3298cbb7688341b449a774baf9a61836eff68,0,1674750185,1678712841,,,,HUMO,
1963fbdf-e58f-4112-ae05-af70eefc89a3,98601905,9860190500000000000,9860190599999999999,HUMO,UZB,,,,,KDB,1ca4429aaee239fc1c91160d0bd279e3ac7794df7842a5113b412c195d0f6f99,0,1674750185,1678712844,,,,HUMO,
df27107e-e455-4524-9863-3cc96a61321d,98601906,9860190600000000000,9860190699999999999,HUMO,UZB,,,,,KDB,7b35390b6a843202c6e2765a265811dfb6e07c372258ecb2ae3c352cf2ddb279,0,1674750185,1678712847,,,,HUMO,
87e777eb-6711-40cd-bff2-f22003b5595b,86003004,8600300400000000000,8600300499999999999,UZCARD,UZB,,,,Private JS Exchange Bank Trustbank,Trastbank,d5f81f43d5d5e2322e0326e1cf070bab0ea746f70c2a71be5ec8fa98cf832991,0,1652978728,1678783077,,,,RC,
ded175ad-ec4c-4790-91e2-d76ee7c65d64,542645,5426450000000000000,5426450099999999999,MC,BLR,,,,"JOINT-STOCK COMPANY ""MINSK TRANSIT BANK""",minsk_transit,ec0a725194536ccc3fd2ecbebbc33186be3700b7dd00153b706447edc6abb744,0,1633089315,1677044272,,,,MC,
c4a56534-3538-47a0-b588-2044004730b9,542645,5426454100000000000,5426456999999999999,MC,BLR,,,,"JOINT-STOCK COMPANY ""MINSK TRANSIT BANK""",minsk_transit,04f00e234ac936d5ee3187e8d953ad8a6f15fe99acc051ebcc818d6e191a88c2,0,1633089315,1677044274,,,,MC,
60acc381-96c9-4cac-8d86-8b6b54ee4954,542645,5426454000000000000,5426454099999999999,MC,BLR,,,,"JOINT-STOCK COMPANY ""MINSK TRANSIT BANK""",minsk_transit,0e375483de861254255b2eed7d14cfa28a7e27da6d78f98a38b783624fe3c846,0,1633089315,1677044278,,,,MC,
2d9364e5-8eec-4cb9-9b57-a340a32799c4,417494,4174940000000000000,4174940099999999999,VC,BLR,,,,JSC Minsk Transit Bank,minsk_transit,b8c7576360f64017f760a043b0d95cfb0f03f7487a21037888afd4b91cc3c1d2,0,1633089315,1677044294,,,,VC,
a9d2975a-415a-4eda-a15a-4a8320058d7e,446971,4469713990000000000,4469714089999999999,VC,BLR,,,,JSC Minsk Transit Bank,minsk_transit,d607cae15370299cad142dafc385e0e23fd73390a25f5e1d2ecbe50cb2ea9d7c,0,1633589945,1677044343,,,,VC,
8eb3a442-aa75-4ae5-b82e-b7677cb21d4f,446971,4469712160000000000,4469712259999999999,VC,BLR,,,,JSC Minsk Transit Bank,minsk_transit,d5e73b69527aefb4809df8d7a9339c0378d0800caf02197596f748062a7a7d9a,0,1633589945,1677044346,,,,VC,
05ab5ed8-e52e-4790-b6c1-70a2cf924d1f,446971,4469712770000000000,4469712999999999999,VC,BLR,,,,JSC Minsk Transit Bank,minsk_transit,a414c1d8624472db2225cd649721898d6a38f775fd7e829a3dbaa295d45ee911,0,1633589945,1677044352,,,,VC,
3eb4e447-dadd-4360-a6b6-e76d6d686053,98600330,9860033000000000000,9860033099999999999,HUMO,UZB,,,,,Asaka,38563c6a277d6227d0b6212d97c9332ca523b28c25d34ae507a0930f8e5face0,0,1674750185,1678713039,,,,HUMO,
3ec6a54e-59b5-4dcd-946e-7c01f4980b84,91125011,9112501100000000000,9112501199999999999,belcard,BLR,,,,JSC MTBank,MTBank,59ef3c736e81f96ff7bfe3249b3e8e512a75079d3c5bf345cd0adef3e1c90a63,0,1670569270,1678781490,,,,RC,
6dd39999-cdc6-4810-be08-8dcd8dcbd841,91125000,9112500000000000000,9112500099999999999,belcard,BLR,,,,R-Bank JSC,r_bank_jsc,de9eb1e8ba33a141beb251afd57ffdfa63e07d6747610fe596b251eb2bacd2fb,0,1651256080,1678783104,,premium,,RC,
d49e2b27-6806-473f-b610-5c7329370e43,220024502,2200245020000000000,2200245022999999999,RC,RUS,,,,,vtb,9e6456459b4ddf819ef3519f639b4cb4f558f524ab3751297f00642df7753a5a,0,1678783335,0,,,,RC,
2a5f9326-5b86-426a-9480-353200516c6e,22002451,2200245100000000000,2200245199999999999,RC,RUS,,,,,vtb,6eeb6cfc62ad51fbea02d0f6394a00b88a01966ce7171aeb4cc15bd8e2b4d128,0,1678783370,0,,,,RC,
c2f1c408-6847-4220-809e-395a4bc6bb3a,22002452,2200245200000000000,2200245299999999999,RC,RUS,,,,,vtb,0ca8592f64dee9202d6c7cc2303377ce7b43b1f43fe672bad3fff50679d8e7f8,0,1678783392,0,,,,RC,
7747d5b9-531c-47c8-9426-3ec3f53b18ff,22002453,2200245300000000000,2200245399999999999,RC,RUS,,,,,vtb,058a7cf6e34653fcfd83eb92684a5b9d351ece2b0598aea87940c50c6fd8dd65,0,1678783439,0,,,,RC,
9cb92c91-097b-47aa-87e5-14a1683d2a7f,22002454,2200245400000000000,2200245499999999999,RC,RUS,,,,,vtb,036a8a7b4d0602d4cba941abe49f494d8dbd1e88e43ed17c61b4581dca97233e,0,1678783462,0,,,,RC,
ae6c4f4e-8b96-4012-9711-e7fcdc73b45a,22002455,2200245500000000000,2200245599999999999,RC,RUS,,,,,vtb,21698b83568b66d33f32fbe616c6d4651ab7b129b66a5f6286bcf7029a2d2aff,0,1678783482,0,,,,RC,
fac9d99b-f757-4eff-b54c-089254e11723,2200246021,2200246021000000000,2200246021999999999,RC,RUS,,,,,vtb,7088c646352dc34a6ad3efcb74c3dfd307fb80623ebd41b30f39c14cd981892c,0,1678783626,0,,,,RC,
a7a19945-e168-46ef-b86c-aa3fb18986e6,22002460,2200246022000000000,2200246099999999999,RC,RUS,,,,,vtb,67f3443172db23eba827b0622a5928f7156d12a38de11e8b8015bca92cbd81e5,0,1678783672,0,,,,RC,
58c301f1-4317-4e9a-a129-3f0a78b9191e,22002461,2200246100000000000,2200246199999999999,RC,RUS,,,,,vtb,dfe0ba696c3a1a36362be50bcb62ea4e83213e7df1fdea0b0103e5baa0c21849,0,1678783696,0,,,,RC,
94917445-1323-465c-b8c7-a234d56c3c11,22002462,2200246200000000000,2200246299999999999,RC,RUS,,,,,vtb,02a9faabbdeffd58fed38016066a3adae6ae0493dc88b0c55dfdb2fb30aadae2,0,1678783718,0,,,,RC,
0c17cdd3-fc91-4ee3-8f81-89d682c1b932,56146805,5614680500000000000,5614680599999999999,RC,UZB,,,,,Davr,5e353582650249a6af5be2f70d69c0d5d0106dc472111b4b6d6a49e9bd0f202f,0,1678783835,0,,,,RC,
2cc615b8-b44e-4086-90b9-e2af1177c47b,941707,9417070000000000000,9417079999999990999,ELCARD,KGZ,,,,,RSKBank,5584060b0ec48b9783d2a7d2d5af4e36d16f185952e990233f1db6ce0842e937,0,1653298494,1678783908,,,,RC,
e80c10b3-d02c-44b3-a9c9-7f8f2963d96c,2200540100,2200540100000000000,2200540100399999999,RC,RUS,,,,,dalnevostochnyj_bank,ee129bc916bdf3c52a8e74615fc6d3716f458b316a2cf4e00ebde9a399f7f451,0,1678783909,0,,,,RC,
b9c34e77-07a1-4ab2-abf8-68caf37a85fa,220308010004,2203080100040001000,2203080100045000999,RC,RUS,,,,,Globus,42b971d9e6fd5654d28cccfc61f3999b461e291022b2365f53a31700061e6b2e,0,1678794732,0,,,,RC,
4dca0952-7571-4f8d-bc5a-b56d70c9ae26,98601601,9860160100000000000,9860160199999999999,HUMO,UZB,,,,,Hamkor,1025b43e63ba935df35788e1ee3e5572af98960dca49a6a4a4d7d4474725ff97,0,1674750185,1678712611,,,,HUMO,
5f25f446-7fc6-4660-90d1-6876b2e31ed1,98600309,9860030900000000000,9860030999999999999,HUMO,UZB,,,,,Asaka,242fded71a9b7b75f93518d734c3c8d077c11b1f53b504d7311774dd3ca69c02,0,1674750185,1678713055,,,,HUMO,
748520a7-d452-4c3e-ab46-e1f426a6bac2,22001805,2200180500000000000,2200180599999999999,RC,RUS,,,,,sgb,d97514bfdf1e4125de1c95e718ffb151b015774b2a215207a3ea006554ad5626,0,1678783145,0,,,,RC,
ed8739d6-5fff-4c72-9442-8dcd90e71fb6,22001806,2200180600000000000,2200180699999999999,RC,RUS,,,,,sgb,2ee23fe0c51f3a9fd713668791bde7d3f8e8b84d5984302f80852abe35ea2d56,0,1678783165,0,,,,RC,
13331377-9aff-409c-bb97-082b905e9f61,22002103,2200210300000000000,2200210399999999999,RC,RUS,,,,,alexandrovskiy,547277f79bcfd129a4cbdeae6e373601fe32bdbbff401c27c3defcfac48b96bd,0,1678783204,0,,,,RC,
5b604a64-7a27-44d7-ab3e-e70b3c6ba363,22002448,2200244800000000000,2200244899999999999,RC,RUS,,,,,vtb,4500d830a253044c5bc0ac141e56b3c910afce749c7011ceff42275484c65fb5,0,1678783232,0,,,,RC,
8c6bf27f-409c-4b80-a4f3-ef0a53eded2b,22002464,2200246400000000000,2200246499999999999,RC,RUS,,,,,vtb,8a551d4d12d98b345251a68895c821a5627a3b2eea9b56ce4e8595ee14239eb8,0,1678783756,0,,,,RC,
e95ac2de-d9cb-46c5-a7bc-6f0bfdb54f86,22002465,2200246500000000000,2200246599999999999,RC,RUS,,,,,vtb,32a5d24525f78e91bc0d22b532a531c2c5acdde77a25c4b28a8420f03bb6c66d,0,1678783783,0,,,,RC,
cd9eba53-45c8-4294-b4fd-0f891c051fce,554832,5548320000000000000,5548320099999999999,MC,BLR,,,,"JOINT-STOCK COMPANY ""MINSK TRANSIT BANK""",minsk_transit,706c045d5ef6c66bae0eacf47891d9dd291761e09d20b765fcfc956b4b79c462,0,1633589787,1677044218,,,,MC,
68617132-fcbc-4cce-b040-39a40ca2b0cb,547184,5471846400000000000,5471846499999999999,MC,BLR,,,,"JOINT-STOCK COMPANY ""MINSK TRANSIT BANK""",minsk_transit,332780f70a32d54b376fbb215545b4cc44444a5c3479112025f24ad5c7abe633,0,1633089315,1677044226,,,,MC,
7e67f719-8931-450d-9d06-7f58b56d9ace,546084,5460844400000000000,5460844499999999999,MC,BLR,,,,"JOINT-STOCK COMPANY ""MINSK TRANSIT BANK""",minsk_transit,26083e7f228d51f98d6e4e2f2f8822af89cb4be9728e1eb5887a8630a55d8929,0,1633089315,1677044232,,,,MC,
9e032aa1-26e7-46ff-b2d2-65ee4e69b0d3,545620,5456203600000000000,5456203699999999999,MC,BLR,,,,"JOINT-STOCK COMPANY ""MINSK TRANSIT BANK""",minsk_transit,196bbd8c02f74965a83c6366527648305e8e8e1cc29ba2ead78ac4227b4ef22d,0,1633591644,1677044243,,,,MC,
c0fb6df4-3043-4226-8192-bfd99efd6a72,417495,4174950400000000000,4174950499999999999,VC,BLR,,,,JSC Minsk Transit Bank,minsk_transit,f48de165a1b9ae38e21e73052df8aaf4c06f98fe146dcc1e6d984265384a16b0,0,1633089315,1677044304,,,,VC,
daa9acd2-9cb9-4df2-8151-30c1bc669ae3,417495,4174950500000000000,4174959999999999999,VC,BLR,,,,JSC Minsk Transit Bank,minsk_transit,bee0dbc76feafb2b8a9fe661f65d137fda5bcb045539f288642822b2d99ff491,0,1633089315,1677044307,,,,VC,
43f02109-f88c-4104-8fb1-72d3dd982e51,417495,4174950000000000000,4174950399999999999,VC,BLR,,,,JSC Minsk Transit Bank,minsk_transit,a4c054e9009304c8092382fcb19052127d7076413330708c18406d4c768cebf4,0,1633089315,1677044319,,,,VC,
f49a173a-d309-4708-9adf-bd3a7967539a,446971,4469714090000000000,4469714189999999999,VC,BLR,,,,JSC Minsk Transit Bank,minsk_transit,3935b60c1970a34db8272a103e37ebb69c73829ff0c15bcf237809a8c1c63ed5,0,1633589945,1677044356,,,,VC,
7ec85fd1-69f4-47b4-a3d6-15e2f0350a0f,2200520500,2200520500000000000,2200520500899999999,RC,RUS,,,,,interprogressbank,3a0e170b7dffaa038e2c2015cf42ba6b2979ff84ed49b1448a40b48160c2912d,0,1678783808,0,,,,RC,
4b783f81-b9b0-4081-a389-255ea99944ed,22005205009,2200520500900000000,2200520500999999999,RC,RUS,,,,,interprogressbank,7540ae0d02a56772b5ccdc3035339a4554d03c225369586ff34dd7ac81a33a3b,0,1678783828,0,,,,RC,
3437c044-7437-47b8-8d06-8131eacac444,22032902,2203290200000000000,2203290299999999999,RC,RUS,,,,,Uralfinance,549a1d699176ed0893890266ce42a64bba7cea39d779294e7218359dda1587b6,0,1678795037,0,,,,RC,
2f45225a-b1ee-4532-bb37-b0ca25ff31b9,22036001,2203600110000000000,2203600199999999999,RC,RUS,,,,,pjsc_scb_metallinvestbank,ce2fb51f2376c2b2d0e68d7a5174d225447aa723586952f8c2ab694d1a665eca,0,1678795192,1678795290,,,,RC,
9ecc51ec-6557-4f43-8857-e634a7117814,860043,8600430000000000000,8600439999999999999,RC,UZB,,,,,Saderot,5e55c69b1da6dc8973d0ec01b79bb3a6ac197648711de65b54b7d970f5abe16f,0,1678795756,0,,,,RC,
fce6ea8e-b3af-48fa-ae7c-a68b3e74e23f,56146811,5614681100000000000,5614681199999999999,RC,UZB,,,,,Saderot,6f7cca41b4718a696a5b1ca804c3eb81a5065424a602b4f92056832dd4b8b5cb,0,1678795786,0,,,,RC,
ea1194ac-c0e0-48f3-aae2-8de466d29766,56146803,5614680300000000000,5614680399999999999,RC,UZB,,,,,Garant bank,ce3a404baae25d94337f2c85053b638cf7f32d4174dc2102b46b4a2e91d82f50,0,1678795882,0,,,,RC,
7708ffbe-98cd-4837-9305-64a701971fae,56146802,5614680200000000000,5614680299999999999,RC,UZB,,,,,Xalq Bank,03ef4cba0e7cce9ea34ed5d1f324f27c987d6048d0923ba3038fb13062a48735,0,1678795909,0,,,,RC,
6804f3d8-a4e6-4098-931d-c569a36ddc5a,56146801,5614680100000000000,5614680199999999999,RC,UZB,,,,,Agrobank,c2ef3026ea2b3641f0ffaee6f7ccdf885753a7de9f74a43a4e070aba4910e0f1,0,1678795939,0,,,,RC,
fc16eb2b-f5e6-489d-9cac-4d163106046f,505827,5058270000000000000,5058279999999999999,RC,TJK,,,,,Amonatbonk,45e0908e309545892439bd808e86d9c605b86194178f0616cbc826d1223a3a3b,0,1678796024,0,,,,RC,
487d1735-156f-4d8b-804b-5c098352b78f,22041001,2204100100000000000,2204100109999999999,RC,SRO,,,,,National_bank_Rep_South_Ossetia,9b11d12ad65f9e8b857c447ecc92ef59e85779917d3ee52fc88d9241ed039baf,0,1678796255,0,,,,RC,
1c9a8ee6-1707-4ad1-b02b-028dcc4b6146,220431039,2204310390000000000,2204310399999999999,RC,RUS,,,,,yandex,8e2c496ee0bafcc935932d820c1f3277a54532638c10cb7dd7bd3daf14e26d5d,0,1678796598,0,,,,RC,
445564ca-bfc5-4983-ad0e-3e1ab11534e5,220431051,2204310510000000000,2204310519999999999,RC,RUS,,,,,yandex,3886f21f79dd524192dcf05455507da6c9fed0c87ba8977f2bffade071eb875d,0,1678796699,0,,,,RC,
90b1b628-370c-4dc4-af7f-ec979f546244,22043701,2204370150000000000,2204370174999999999,RC,RUS,,,,,Capital_Kredit,c215e6e04ff4937865f7c55369cdd27584170e2b6713feee439930f3124792ce,0,1678796717,0,,,,RC,
2412907d-a57d-4a69-821d-a137243e0586,22043106,2204310600000000000,2204310699999999999,RC,RUS,,,,,yandex,0a7684407c84e833e286cebc556e2c2ab505c363fb54ba0abb6ce4a7421c646c,0,1678796763,0,,,,RC,
a798ab60-47d1-4ba7-9a8a-01dcc42dee1b,220437013,2204370130000000000,2204370139999999999,RC,RUS,,,,,Capital_Kredit,cddefe782d17d24a2e5aa98d35194b82d01e1b60620db154c0068f590daf18b2,0,1678796778,0,,,,RC,
65267d4d-83f9-43cf-afe0-6ca6e5ecccd5,22043301047,2204330104700000000,2204330104799999999,RC,RUS,,,,,Republic_Credit_Alliance,a81faf00d727fa7faf87b94f3055e6cf37b6c398999e2d25f7b8d33371c2f27a,0,1678796827,0,,,,RC,
ba6c623e-9efb-43f6-a355-cc6829714bdc,22043701,2204370100000000000,2204370129999999999,RC,RUS,,,,,Capital_Kredit,597be9e9e9a01680ee3131a74f0bafd70e4a131abbc230ba1195f51ba981b0b5,0,1678796864,0,,,,RC,
f126f0d6-b9b1-4bb9-9914-016c9cb4b9fd,98602603,9860260300000000000,9860260399999999999,HUMO,UZB,,,,,OrientFinans,d1084b52c3ac7021fe7cbab01dce033d486038ba57cb121f9fe07ee5d680678a,0,1674750185,1678712982,,,,HUMO,
0a9ea001-f6e7-45ea-a5b6-81317b8ba4d2,22005206,2200520600000000000,2200520699999999999,RC,RUS,,,,,interprogressbank,bc49d0cf490a27419dd24c82fd845be46b323dcf6e2d9f386d5c2b04dffeb93c,0,1678783852,0,,,,RC,
201e8ad6-05c4-4da2-9ab4-de9ec503b81a,99901008,9990100800000000000,9990100899999999999,RC,ABH,,,,,CMR Abkhazia,e71cdbdd6143a88999b1e1854152923e04c49742a16c4110baf50e6a50360791,0,1678783866,0,,,,RC,
f0c31d41-27a1-4031-ac6e-e3076f838750,941755,9417550000000000000,9417559999999990999,ELCARD,KGZ,,,,,RSKBank,cae67e2dbfa2738466b2caa209441cf375757c13981fece3f846697fe4b362d5,0,1653298494,1678783884,,,,RC,
fc5b73ed-8c9f-4f1e-b98c-4f313dd7b18c,545329,5453296900000000000,5453296999999999999,MC,BLR,,,,"JOINT-STOCK COMPANY ""MINSK TRANSIT BANK""",minsk_transit,ffd61ca62305b0fc0e4c089c026a89db17f18b3f01eb84fe931305bef9d6342f,0,1633591644,1677044246,,,,MC,
7c43ba10-eaba-4b32-817f-36dd4e03ec42,417753,4177530000000000000,4177530099999999999,VC,BLR,,,,JSC Minsk Transit Bank,minsk_transit,d0d0d99771a0c98e8a4629aecee3fc9f988dfdba6fc9f1e5a8f13d3467386b66,0,1633089315,1677044322,,,,VC,
